,ID_0,ID_1,ID_2,ID_3,ID_4,avg
10,0.9837333333333333,0.9805333333333334,0.9872,0.9765333333333333,0.9845333333333333,0.9825066666666666
11,0.9837333333333333,0.9805333333333334,0.9872,0.9765333333333333,0.9845333333333333,0.9825066666666666
12,0.9528000000000001,0.9757333333333333,0.9709333333333333,0.9568,0.9597333333333333,0.9632
13,0.9437333333333333,0.9538666666666668,0.9586666666666668,0.9544,0.9717333333333332,0.95648
14,0.9399999999999998,0.9677333333333333,0.9536000000000001,0.9266666666666665,0.9528000000000001,0.94816
15,0.9538666666666666,0.9701333333333333,0.9488,0.932,0.9738666666666667,0.9557333333333332
16,0.9482666666666667,0.9693333333333334,0.9440000000000002,0.9562666666666667,0.9698666666666667,0.9575466666666668
17,0.9448000000000001,0.9589333333333332,0.9458666666666666,0.9581333333333333,0.9762666666666666,0.9568
18,0.9528000000000001,0.9568,0.9493333333333334,0.9568,0.9773333333333334,0.9586133333333334
19,0.952,0.9517333333333333,0.9496,0.9568000000000001,0.9776,0.9575466666666668
20,0.9426666666666665,0.9568,0.9517333333333333,0.9578666666666666,0.9808,0.9579733333333333
21,0.9448000000000001,0.9578666666666666,0.9408,0.9573333333333334,0.9794666666666666,0.9560533333333332
22,0.9426666666666665,0.9655999999999999,0.9661333333333333,0.9530666666666667,0.9757333333333333,0.9606399999999999
23,0.952,0.9466666666666667,0.9458666666666666,0.9557333333333334,0.9743999999999999,0.9549333333333333
24,0.9408,0.9448000000000001,0.9477333333333334,0.9533333333333334,0.9768000000000001,0.9526933333333334
25,0.9448000000000001,0.9514666666666667,0.9391999999999999,0.9538666666666668,0.9768000000000001,0.9532266666666667
26,0.9448000000000001,0.9503999999999999,0.9391999999999999,0.9551999999999999,0.9768000000000001,0.95328
27,0.952,0.9562666666666667,0.9370666666666667,0.9560000000000001,0.9770666666666667,0.9556800000000001
28,0.952,0.9562666666666667,0.9378666666666666,0.9562666666666667,0.976,0.9556799999999999
29,0.9522666666666666,0.9562666666666667,0.9378666666666666,0.9576,0.976,0.9560000000000001
30,0.9522666666666666,0.9562666666666667,0.9378666666666666,0.9576,0.976,0.9560000000000001
31,0.9522666666666666,0.9562666666666667,0.9378666666666666,0.9576,0.976,0.9560000000000001
32,0.9429333333333332,0.9496,0.9317333333333332,0.952,0.9682666666666666,0.9489066666666666
33,0.9418666666666666,0.9469333333333333,0.9338666666666666,0.9466666666666667,0.9696,0.9477866666666668
34,0.9437333333333333,0.9528000000000001,0.9298666666666666,0.9471999999999999,0.9682666666666668,0.9483733333333333
35,0.9437333333333333,0.9482666666666667,0.9304,0.9469333333333333,0.9674666666666667,0.9473600000000001
36,0.9434666666666667,0.9490666666666667,0.9309333333333333,0.9474666666666666,0.9672000000000001,0.9476266666666667
37,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
38,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
39,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
40,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
41,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
42,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
43,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
44,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
45,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
46,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
47,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
48,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
49,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
50,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
51,0.9437333333333333,0.9490666666666667,0.9309333333333333,0.9480000000000001,0.9674666666666667,0.94784
52,0.9362666666666666,0.9408,0.9253333333333332,0.9421333333333333,0.9602666666666668,0.9409599999999999
53,0.9269333333333334,0.9370666666666667,0.9253333333333332,0.9434666666666667,0.9530666666666667,0.9371733333333333
54,0.9258666666666666,0.9376,0.9261333333333333,0.9178666666666666,0.9501333333333333,0.9315200000000001
55,0.9136,0.9314666666666668,0.9242666666666667,0.9416,0.9568,0.9335466666666667
56,0.9114666666666666,0.9349333333333334,0.9263999999999999,0.9434666666666667,0.9565333333333333,0.9345600000000001
57,0.9122666666666666,0.9365333333333334,0.9266666666666665,0.9343999999999999,0.9530666666666667,0.9325866666666667
58,0.9122666666666666,0.9349333333333334,0.9279999999999999,0.9359999999999999,0.9528000000000001,0.9328
59,0.9122666666666666,0.8802666666666668,0.9285333333333332,0.9370666666666667,0.9602666666666668,0.9236799999999998
60,0.9213333333333333,0.8773333333333333,0.9290666666666667,0.9373333333333334,0.9594666666666667,0.9249066666666665
