,ID_0,ID_1,ID_2,ID_3,ID_4,avg
10,4.481866666666667,4.48,4.739733333333334,4.6984,4.6626666666666665,4.612533333333333
11,3.9186666666666667,4.0061333333333335,3.9864000000000006,3.6016,3.986933333333333,3.8999466666666662
12,3.4573333333333336,3.2768,3.4290666666666665,3.4431999999999996,3.4896000000000003,3.4192
13,3.297066666666667,3.3312,3.1984000000000004,3.3183999999999996,3.2336,3.2757333333333336
14,3.178666666666667,3.2709333333333332,3.197333333333334,3.2018666666666666,3.135733333333333,3.1969066666666666
15,3.1056,3.2768,3.1837333333333335,3.208533333333334,3.2506666666666666,3.2050666666666663
16,3.0882666666666667,3.2013333333333334,3.232,3.2325333333333335,3.1768,3.1861866666666665
17,3.119466666666667,3.2525333333333335,3.1744000000000003,3.259733333333334,3.2674666666666665,3.2147200000000007
18,3.1690666666666667,3.311466666666667,3.2312,3.2373333333333334,3.2055999999999996,3.2309333333333337
19,3.1157333333333335,3.2600000000000002,3.2170666666666667,3.2114666666666665,3.2714666666666665,3.2151466666666666
20,3.1856,3.2247999999999997,3.1933333333333334,3.257333333333333,3.2133333333333334,3.21488
21,3.1290666666666667,3.1874666666666664,3.0768,3.1133333333333333,3.0725333333333333,3.11584
22,3.0389333333333335,3.022666666666667,3.0493333333333337,3.0864000000000003,2.9264,3.0247466666666667
23,2.9946666666666664,2.7416,2.904533333333333,2.9914666666666667,2.9266666666666667,2.9117866666666665
24,2.9072,2.7632,2.802133333333333,2.8928000000000003,2.8786666666666667,2.8487999999999998
25,2.8437333333333337,2.8077333333333336,2.7328,2.8469333333333333,2.8789333333333333,2.822026666666667
26,2.8202666666666665,2.8138666666666667,2.7312000000000003,2.8424,2.876533333333333,2.816853333333333
27,2.8032000000000004,2.8461333333333334,2.763466666666667,2.8373333333333335,2.851733333333333,2.8203733333333334
28,2.8023999999999996,2.818133333333333,2.7597333333333336,2.8272,2.861066666666667,2.813706666666666
29,2.7866666666666666,2.7912000000000003,2.760266666666667,2.8661333333333334,2.829066666666667,2.806666666666667
30,2.8064,2.715466666666667,2.6917333333333335,2.828,2.7741333333333333,2.7631466666666666
31,2.5645333333333333,2.4146666666666667,2.334133333333333,2.5805333333333333,2.1056,2.3998933333333334
32,1.9613333333333334,2.0642666666666667,1.7402666666666664,2.172,1.8237333333333337,1.9523199999999998
33,1.8592000000000002,1.7274666666666665,1.7736,1.9197333333333333,1.7690666666666666,1.8098133333333333
34,1.8525333333333336,1.8152000000000001,1.7410666666666668,1.8887999999999998,1.7525333333333335,1.8100266666666667
35,1.8098666666666667,1.7869333333333333,1.7229333333333332,1.9010666666666665,1.7077333333333335,1.7857066666666668
36,1.7167999999999999,1.768,1.7141333333333333,1.906133333333333,1.678666666666667,1.7567466666666665
37,1.6882666666666666,1.7306666666666666,1.6122666666666667,1.8866666666666667,1.6480000000000001,1.7131733333333332
38,1.6261333333333332,1.7138666666666666,1.5938666666666668,1.8522666666666665,1.5944000000000003,1.6761066666666669
39,1.6242666666666667,1.7085333333333335,1.5584,1.8797333333333335,1.5677333333333334,1.6677333333333333
40,1.5957333333333332,1.6962666666666668,1.5210666666666666,1.8898666666666668,1.5386666666666666,1.6483199999999996
41,1.6023999999999998,1.672,1.5109333333333332,1.8008000000000002,1.5013333333333334,1.6174933333333332
42,1.5181333333333333,1.6368000000000003,1.4773333333333334,1.8024,1.4933333333333334,1.5856
43,1.4733333333333332,1.6437333333333335,1.4085333333333332,1.8085333333333335,1.4829333333333332,1.5634133333333335
44,1.4773333333333334,1.5976000000000001,1.4165333333333332,1.7096,1.4872,1.5376533333333335
45,1.44,1.5370666666666666,1.329333333333333,1.6786666666666665,1.4808,1.4931733333333335
46,1.4485333333333332,1.4730666666666667,1.3466666666666665,1.6991999999999998,1.4512,1.4837333333333333
47,1.4074666666666666,1.4765333333333333,1.396,1.6770666666666667,1.4181333333333332,1.47504
48,1.2864000000000002,1.4469333333333334,1.3576000000000001,1.6904000000000003,1.4264,1.441546666666667
49,1.2218666666666667,1.4103999999999999,1.3389333333333333,1.5994666666666668,1.3936000000000002,1.3928533333333333
50,1.2314666666666665,1.3333333333333335,1.2986666666666666,1.5346666666666668,1.3605333333333332,1.3517333333333332
51,1.1093333333333333,1.1541333333333332,1.044,1.3117333333333332,1.1288,1.1496
52,0.9789333333333333,0.9357333333333333,1.0517333333333334,1.1183999999999998,1.052,1.0273599999999998
53,0.9026666666666667,0.8925333333333333,1.0026666666666668,1.0077333333333331,0.9549333333333333,0.9521066666666667
54,0.9048,0.8938666666666668,0.9608000000000001,0.9573333333333334,0.9418666666666666,0.9317333333333334
55,0.9317333333333334,0.8826666666666666,0.9594666666666667,0.9394666666666668,0.9346666666666668,0.9296
56,0.9149333333333333,0.8794666666666666,0.9218666666666666,0.9493333333333333,0.9477333333333334,0.9226666666666666
57,0.9058666666666667,0.8802666666666668,0.9312000000000001,0.9544,0.9503999999999999,0.9244266666666666
58,0.9010666666666667,0.8864000000000001,0.9413333333333334,0.9517333333333333,0.9506666666666665,0.92624
59,0.9133333333333333,0.8728,0.9410666666666667,0.9234666666666668,0.9517333333333333,0.9204799999999999
60,0.8784000000000001,0.8810666666666667,0.9365333333333334,0.9231999999999999,0.9453333333333334,0.9129066666666666
