,ID_0,ID_1,ID_2,ID_3,ID_4,avg
10,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0
14,0.9693333333333334,1.0,1.0,0.9490666666666666,1.0,0.98368
15,0.9682666666666666,0.9904,0.9890666666666666,0.9346666666666668,0.9640000000000001,0.96928
16,0.9634666666666666,0.976,0.9663999999999999,0.9578666666666666,0.9823999999999999,0.9692266666666667
17,0.9613333333333334,0.9736,0.9738666666666667,0.9368000000000001,0.9642666666666667,0.9619733333333335
18,0.9583999999999999,0.9648,0.9645333333333334,0.9418666666666666,0.9768000000000001,0.96128
19,0.9485333333333333,0.9658666666666667,0.9850666666666668,0.9248,0.9290666666666667,0.9506666666666668
20,0.9653333333333333,0.9610666666666667,0.9720000000000001,0.9189333333333334,0.9701333333333333,0.9574933333333334
21,0.9650666666666666,0.9813333333333334,0.9765333333333333,0.9786666666666667,0.9610666666666667,0.9725333333333334
22,0.932,0.9789333333333333,0.9621333333333333,0.9640000000000001,0.9573333333333334,0.95888
23,0.9551999999999999,0.9858666666666667,0.9506666666666665,0.9690666666666667,0.9674666666666667,0.9656533333333333
24,0.9709333333333333,0.9735999999999999,0.9687999999999999,0.9853333333333334,0.9541333333333334,0.9705599999999999
25,0.9544,0.9698666666666667,0.9794666666666666,0.9901333333333333,0.9658666666666667,0.9719466666666667
26,0.9738666666666667,0.9704,0.9743999999999999,0.9816,0.9746666666666666,0.9749866666666668
27,0.9701333333333333,0.9488,0.968,0.9765333333333335,0.9570666666666666,0.9641066666666667
28,0.9461333333333333,0.9685333333333332,0.9776,0.9778666666666667,0.9581333333333333,0.9656533333333334
29,0.9762666666666666,0.9701333333333334,0.9938666666666667,0.9783999999999999,0.9648,0.9766933333333334
30,0.9805333333333334,0.9597333333333333,0.9901333333333333,0.9677333333333333,0.9728,0.9741866666666666
31,0.9557333333333334,0.9821333333333333,0.9826666666666666,0.9728,0.9749333333333334,0.9736533333333334
32,0.9936,0.9797333333333335,0.9794666666666666,0.9738666666666667,0.9909333333333334,0.9835200000000001
33,0.9952,0.9792,0.9930666666666668,0.9797333333333335,0.9837333333333333,0.9861866666666668
34,0.9592,0.9815999999999999,0.9544,0.9821333333333333,0.9290666666666667,0.96128
35,0.9386666666666666,0.9783999999999999,0.9781333333333333,0.9866666666666666,0.9554666666666666,0.9674666666666665
36,0.9714666666666666,0.9546666666666667,0.9818666666666667,0.9837333333333333,0.9770666666666667,0.9737600000000001
37,0.9325333333333333,0.9714666666666666,0.9658666666666667,0.9832000000000001,0.9906666666666666,0.9687466666666668
38,0.9413333333333334,0.9853333333333334,0.9818666666666666,0.992,0.9898666666666667,0.97808
39,0.9434666666666665,0.9850666666666665,0.9696,0.9794666666666666,0.9717333333333332,0.9698666666666667
40,0.9429333333333334,0.9877333333333332,0.9733333333333334,0.9578666666666666,0.9746666666666666,0.9673066666666668
41,0.9583999999999999,0.9898666666666667,0.9816,0.9677333333333333,0.9738666666666667,0.9742933333333333
42,0.9200000000000002,0.9557333333333334,0.9282666666666668,0.9704,0.9658666666666667,0.9480533333333334
43,0.9157333333333334,0.9549333333333333,0.9296,0.9656,0.9645333333333334,0.94608
44,0.9282666666666668,0.9431999999999998,0.9133333333333333,0.9690666666666667,0.9533333333333334,0.9414399999999998
45,0.9202666666666668,0.9538666666666666,0.9341333333333333,0.9717333333333334,0.9466666666666667,0.9453333333333334
46,0.9410666666666666,0.9413333333333334,0.9352,0.9693333333333335,0.9432,0.9460266666666668
47,0.9341333333333333,0.9354666666666667,0.9498666666666666,0.9343999999999999,0.9224,0.9352533333333332
48,0.9274666666666667,0.96,0.9677333333333333,0.9629333333333333,0.9402666666666667,0.95168
49,0.9074666666666668,0.9306666666666666,0.9616000000000001,0.9565333333333333,0.9501333333333333,0.9412800000000001
50,0.9325333333333333,0.9154666666666665,0.9546666666666667,0.968,0.9170666666666667,0.9375466666666666
51,0.9493333333333334,0.9336,0.9594666666666667,0.9786666666666667,0.9189333333333334,0.9480000000000001
52,0.9661333333333333,0.9698666666666667,0.9786666666666667,0.9696,0.9578666666666666,0.9684266666666668
53,0.9498666666666666,0.9685333333333332,0.9789333333333333,0.9738666666666667,0.9698666666666668,0.9682133333333333
54,0.9517333333333333,0.9733333333333333,0.9808,0.9813333333333333,0.9730666666666666,0.9720533333333332
55,0.9573333333333334,0.9762666666666666,0.9818666666666667,0.9743999999999999,0.9477333333333332,0.9675199999999998
56,0.9528000000000001,0.9485333333333333,0.9629333333333333,0.9778666666666667,0.9645333333333334,0.9613333333333335
57,0.9733333333333334,0.9416,0.9434666666666667,0.9317333333333334,0.9538666666666666,0.9488
58,0.9301333333333334,0.9149333333333333,0.9408,0.9226666666666666,0.9733333333333334,0.9363733333333334
59,0.9490666666666666,0.9490666666666666,0.9666666666666668,0.9248000000000001,0.9669333333333334,0.9513066666666667
60,0.9544,0.9605333333333335,0.9642666666666667,0.9338666666666666,0.9648,0.9555733333333334
